Iteration	Posterior	Likelihood	Prior	clock_host	phy_scale[1]	phy_scale[2]	switch_rate_0_to_2	switch_rate_2_to_0	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]
61700	-1263.651	-1263.078	-0.5729438	0.02174068	2.65812	2.65812	0.03979215	0.9602079	1e-06	0.0397921	1e-06	1e-06	0.960208	1e-06	0.0397921	0.960208
61750	-1117.172	-1115.769	-1.40288	0.01623454	3.54312	3.54312	0.04661302	0.953387	1e-06	0.046613	1e-06	1e-06	0.953387	1e-06	0.046613	0.953387
61800	-1286.197	-1286.194	-0.002989134	0.02235609	2.08201	2.08201	0.03322162	0.9667784	1e-06	0.0332216	1e-06	1e-06	0.966778	1e-06	0.0332216	0.966778
61850	-1266.905	-1266.107	-0.7985067	0.02116714	2.88942	2.88942	0.02784947	0.9721505	1e-06	0.0278495	1e-06	1e-06	0.972151	1e-06	0.0278495	0.972151
61900	-1182.604	-1182.871	0.2663901	0.01929983	1.8432	1.8432	0.04080875	0.9591913	1e-06	0.0408087	1e-06	1e-06	0.959191	1e-06	0.0408087	0.959191
61950	-1282.16	-1283.523	1.362886	0.02407855	0.698914	0.698914	0.03174605	0.9682539	1e-06	0.0317461	1e-06	1e-06	0.968254	1e-06	0.0317461	0.968254
62000	-1212.753	-1212.237	-0.5159718	0.01948762	2.62368	2.62368	0.03580067	0.9641993	1e-06	0.0358007	1e-06	1e-06	0.964199	1e-06	0.0358007	0.964199
62050	-1181.261	-1182.646	1.385349	0.01738804	0.743355	0.743355	0.03053432	0.9694657	1e-06	0.0305343	1e-06	1e-06	0.969466	1e-06	0.0305343	0.969466
62100	-1249.996	-1248.298	-1.698117	0.01977705	3.80293	3.80293	0.03138768	0.9686123	1e-06	0.0313877	1e-06	1e-06	0.968612	1e-06	0.0313877	0.968612
62150	-1104.608	-1102.476	-2.132543	0.01638577	4.27127	4.27127	0.03755571	0.9624443	1e-06	0.0375557	1e-06	1e-06	0.962444	1e-06	0.0375557	0.962444
62200	-1185.599	-1183.811	-1.787889	0.01873217	3.90315	3.90315	0.03175508	0.9682449	1e-06	0.0317551	1e-06	1e-06	0.968245	1e-06	0.0317551	0.968245
62250	-1273.13	-1275.013	1.882495	0.02147123	0.205378	0.205378	0.03559014	0.9644099	1e-06	0.0355901	1e-06	1e-06	0.96441	1e-06	0.0355901	0.96441
62300	-1182.365	-1184.447	2.081463	0.01922233	0.0288984	0.0288984	0.0310963	0.9689037	1e-06	0.0310963	1e-06	1e-06	0.968904	1e-06	0.0310963	0.968904
62350	-1154.114	-1156.203	2.08927	0.0172901	0.0404145	0.0404145	0.03360809	0.9663919	1e-06	0.0336081	1e-06	1e-06	0.966392	1e-06	0.0336081	0.966392
62400	-1315.728	-1317.769	2.040819	0.02187439	0.0430222	0.0430222	0.03926785	0.9607322	1e-06	0.0392678	1e-06	1e-06	0.960732	1e-06	0.0392678	0.960732
62450	-1180.992	-1182.372	1.379561	0.01772341	0.74579	0.74579	0.02876871	0.9712313	1e-06	0.0287687	1e-06	1e-06	0.971231	1e-06	0.0287687	0.971231
62500	-1377.542	-1377.257	-0.2857454	0.02132452	2.37509	2.37509	0.03761337	0.9623866	1e-06	0.0376134	1e-06	1e-06	0.962387	1e-06	0.0376134	0.962387
62550	-1143.062	-1143.593	0.5308516	0.01648907	1.60684	1.60684	0.03824683	0.9617532	1e-06	0.0382468	1e-06	1e-06	0.961753	1e-06	0.0382468	0.961753
62600	-1238.172	-1239.6	1.427995	0.01653098	0.709281	0.709281	0.02909898	0.970901	1e-06	0.029099	1e-06	1e-06	0.970901	1e-06	0.029099	0.970901
62650	-1145.018	-1144.712	-0.3068631	0.01695802	2.43987	2.43987	0.03850949	0.9614905	1e-06	0.0385095	1e-06	1e-06	0.961491	1e-06	0.0385095	0.961491
62700	-1240.605	-1240.238	-0.3669389	0.0243925	2.4256	2.4256	0.03064074	0.9693593	1e-06	0.0306407	1e-06	1e-06	0.969359	1e-06	0.0306407	0.969359
62750	-1107.79	-1107.327	-0.4626199	0.01821922	2.58301	2.58301	0.03777793	0.9622221	1e-06	0.0377779	1e-06	1e-06	0.962222	1e-06	0.0377779	0.962222
62800	-1167.584	-1165.693	-1.891018	0.02300452	3.96356	3.96356	0.02493713	0.9750629	1e-06	0.0249371	1e-06	1e-06	0.975063	1e-06	0.0249371	0.975063
62850	-1226.894	-1228.132	1.237613	0.01959892	0.868983	0.868983	0.03312477	0.9668752	1e-06	0.0331248	1e-06	1e-06	0.966875	1e-06	0.0331248	0.966875
62900	-1114.15	-1114.62	0.4700727	0.01649435	1.66757	1.66757	0.04705392	0.9529461	1e-06	0.0470539	1e-06	1e-06	0.952946	1e-06	0.0470539	0.952946
62950	-1157.169	-1156.884	-0.2842355	0.01715089	2.41531	2.41531	0.05164368	0.9483563	1e-06	0.0516437	1e-06	1e-06	0.948356	1e-06	0.0516437	0.948356
63000	-1216.955	-1216.631	-0.323857	0.02152251	2.41122	2.41122	0.04315829	0.9568417	1e-06	0.0431583	1e-06	1e-06	0.956842	1e-06	0.0431583	0.956842
63050	-1056.306	-1056.505	0.1989451	0.01725131	1.93113	1.93113	0.04060423	0.9593958	1e-06	0.0406042	1e-06	1e-06	0.959396	1e-06	0.0406042	0.959396
63100	-1063.856	-1065.196	1.339934	0.01558513	0.8068	0.8068	0.04242381	0.9575762	1e-06	0.0424238	1e-06	1e-06	0.957576	1e-06	0.0424238	0.957576
63150	-1266.539	-1267.156	0.6175463	0.02201454	1.46489	1.46489	0.02992339	0.9700766	1e-06	0.0299234	1e-06	1e-06	0.970077	1e-06	0.0299234	0.970077
63200	-998.0494	-996.446	-1.603443	0.01666922	3.73934	3.73934	0.03831127	0.9616887	1e-06	0.0383113	1e-06	1e-06	0.961689	1e-06	0.0383113	0.961689
63250	-1300.729	-1302.114	1.384881	0.01943934	0.723311	0.723311	0.0351136	0.9648864	1e-06	0.0351136	1e-06	1e-06	0.964886	1e-06	0.0351136	0.964886
63300	-1192.377	-1191.355	-1.022464	0.02508182	3.07423	3.07423	0.03408227	0.9659177	1e-06	0.0340823	1e-06	1e-06	0.965918	1e-06	0.0340823	0.965918
63350	-1193.988	-1195.131	1.143558	0.01766371	0.98239	0.98239	0.03930327	0.9606967	1e-06	0.0393033	1e-06	1e-06	0.960697	1e-06	0.0393033	0.960697
63400	-1139.576	-1139.216	-0.3601683	0.019931	2.46344	2.46344	0.03169277	0.9683072	1e-06	0.0316928	1e-06	1e-06	0.968307	1e-06	0.0316928	0.968307
63450	-1256.463	-1255.968	-0.4953218	0.01888912	2.60902	2.60902	0.03623436	0.9637656	1e-06	0.0362344	1e-06	1e-06	0.963766	1e-06	0.0362344	0.963766
63500	-1136.843	-1135.792	-1.050627	0.01775317	3.17568	3.17568	0.03877659	0.9612234	1e-06	0.0387766	1e-06	1e-06	0.961223	1e-06	0.0387766	0.961223
63550	-1221.229	-1219.536	-1.692363	0.0219048	3.7759	3.7759	0.03587622	0.9641238	1e-06	0.0358762	1e-06	1e-06	0.964124	1e-06	0.0358762	0.964124
63600	-1307.585	-1307.008	-0.5763071	0.01833352	2.69556	2.69556	0.03957206	0.9604279	1e-06	0.0395721	1e-06	1e-06	0.960428	1e-06	0.0395721	0.960428
63650	-904.1371	-902.9589	-1.178216	0.01227314	3.35807	3.35807	0.05226146	0.9477385	1e-06	0.0522615	1e-06	1e-06	0.947739	1e-06	0.0522615	0.947739
63700	-1184.119	-1183.7	-0.4197258	0.0181671	2.54064	2.54064	0.03638879	0.9636112	1e-06	0.0363888	1e-06	1e-06	0.963611	1e-06	0.0363888	0.963611
63750	-1148.833	-1150.364	1.530868	0.01991493	0.572568	0.572568	0.03460271	0.9653973	1e-06	0.0346027	1e-06	1e-06	0.965397	1e-06	0.0346027	0.965397
63800	-1151.885	-1150.854	-1.030876	0.01694434	3.16402	3.16402	0.0488536	0.9511464	1e-06	0.0488536	1e-06	1e-06	0.951146	1e-06	0.0488536	0.951146
63850	-1177.272	-1177.884	0.611741	0.01851884	1.50566	1.50566	0.02918573	0.9708143	1e-06	0.0291857	1e-06	1e-06	0.970814	1e-06	0.0291857	0.970814
63900	-1147.007	-1146.772	-0.2351622	0.01621023	2.37564	2.37564	0.04105368	0.9589463	1e-06	0.0410537	1e-06	1e-06	0.958946	1e-06	0.0410537	0.958946
63950	-1249.34	-1249.176	-0.1645165	0.01921315	2.27497	2.27497	0.03913606	0.9608639	1e-06	0.0391361	1e-06	1e-06	0.960864	1e-06	0.0391361	0.960864
64000	-1300.653	-1300.597	-0.05557769	0.0216274	2.14189	2.14189	0.03472115	0.9652788	1e-06	0.0347212	1e-06	1e-06	0.965279	1e-06	0.0347212	0.965279
64050	-1200.47	-1200.888	0.4181743	0.01882583	1.69615	1.69615	0.04157414	0.9584259	1e-06	0.0415741	1e-06	1e-06	0.958426	1e-06	0.0415741	0.958426
64100	-1197.722	-1197.879	0.1569598	0.0228451	1.91717	1.91717	0.03268879	0.9673112	1e-06	0.0326888	1e-06	1e-06	0.967311	1e-06	0.0326888	0.967311
64150	-1128.735	-1129.206	0.4708224	0.01525911	1.67917	1.67917	0.03710002	0.9629	1e-06	0.0371	1e-06	1e-06	0.9629	1e-06	0.0371	0.9629
64200	-1138.089	-1137.057	-1.031537	0.0191293	3.14283	3.14283	0.03506975	0.9649302	1e-06	0.0350698	1e-06	1e-06	0.96493	1e-06	0.0350698	0.96493
64250	-1125.411	-1125.619	0.2073925	0.0204152	1.89104	1.89104	0.03316497	0.966835	1e-06	0.033165	1e-06	1e-06	0.966835	1e-06	0.033165	0.966835
64300	-1286.523	-1283.656	-2.867725	0.02000904	4.97022	4.97022	0.03715203	0.962848	1e-06	0.037152	1e-06	1e-06	0.962848	1e-06	0.037152	0.962848
64350	-1188.92	-1187.491	-1.428617	0.0181576	3.54963	3.54963	0.04185337	0.9581466	1e-06	0.0418534	1e-06	1e-06	0.958147	1e-06	0.0418534	0.958147
64400	-1256.126	-1255.767	-0.3592057	0.0241906	2.41988	2.41988	0.02141751	0.9785825	1e-06	0.0214175	1e-06	1e-06	0.978582	1e-06	0.0214175	0.978582
64450	-1197.656	-1197.467	-0.1893225	0.02199607	2.27195	2.27195	0.03399372	0.9660063	1e-06	0.0339937	1e-06	1e-06	0.966006	1e-06	0.0339937	0.966006
64500	-1110.775	-1111.164	0.3892194	0.0205869	1.7075	1.7075	0.02807555	0.9719245	1e-06	0.0280755	1e-06	1e-06	0.971924	1e-06	0.0280755	0.971924
64550	-1100.694	-1099.256	-1.437711	0.02083304	3.53197	3.53197	0.03260265	0.9673973	1e-06	0.0326027	1e-06	1e-06	0.967397	1e-06	0.0326027	0.967397
64600	-1183.279	-1183.061	-0.2178231	0.01606273	2.35978	2.35978	0.05013358	0.9498664	1e-06	0.0501336	1e-06	1e-06	0.949866	1e-06	0.0501336	0.949866
64650	-1127.77	-1124.913	-2.857468	0.0171093	4.98896	4.98896	0.04849504	0.951505	1e-06	0.048495	1e-06	1e-06	0.951505	1e-06	0.048495	0.951505
64700	-1096.747	-1096.942	0.1941837	0.0154569	1.95383	1.95383	0.04124316	0.9587568	1e-06	0.0412432	1e-06	1e-06	0.958757	1e-06	0.0412432	0.958757
64750	-1204.988	-1205.232	0.2436813	0.01741245	1.88478	1.88478	0.04167479	0.9583252	1e-06	0.0416748	1e-06	1e-06	0.958325	1e-06	0.0416748	0.958325
64800	-1207.591	-1207.876	0.2845741	0.01689808	1.84903	1.84903	0.03850594	0.9614941	1e-06	0.0385059	1e-06	1e-06	0.961494	1e-06	0.0385059	0.961494
64850	-1223.276	-1221.878	-1.397543	0.02305079	3.46962	3.46962	0.02903113	0.9709689	1e-06	0.0290311	1e-06	1e-06	0.970969	1e-06	0.0290311	0.970969
64900	-1128.223	-1128.4	0.1766211	0.01888213	1.93714	1.93714	0.03010547	0.9698945	1e-06	0.0301055	1e-06	1e-06	0.969895	1e-06	0.0301055	0.969895
64950	-1187.597	-1188.161	0.5637266	0.019836	1.5405	1.5405	0.03926521	0.9607348	1e-06	0.0392652	1e-06	1e-06	0.960735	1e-06	0.0392652	0.960735
65000	-1280.603	-1278.738	-1.865135	0.0225979	3.94174	3.94174	0.03586628	0.9641337	1e-06	0.0358663	1e-06	1e-06	0.964134	1e-06	0.0358663	0.964134
65050	-1340.3	-1340.737	0.4366547	0.02013763	1.66455	1.66455	0.03494149	0.9650585	1e-06	0.0349415	1e-06	1e-06	0.965059	1e-06	0.0349415	0.965059
65100	-1368.804	-1367.181	-1.622958	0.01993005	3.72624	3.72624	0.0444622	0.9555378	1e-06	0.0444622	1e-06	1e-06	0.955538	1e-06	0.0444622	0.955538
65150	-1213.57	-1213.144	-0.4264934	0.01772662	2.55181	2.55181	0.03742524	0.9625748	1e-06	0.0374252	1e-06	1e-06	0.962575	1e-06	0.0374252	0.962575
65200	-1357.556	-1356.613	-0.9429912	0.0213204	3.03237	3.03237	0.03516252	0.9648375	1e-06	0.0351625	1e-06	1e-06	0.964837	1e-06	0.0351625	0.964837
65250	-1183.386	-1183.01	-0.375866	0.01978977	2.48055	2.48055	0.02908762	0.9709124	1e-06	0.0290876	1e-06	1e-06	0.970912	1e-06	0.0290876	0.970912
65300	-1119.381	-1119.433	0.05238345	0.02074828	2.04272	2.04272	0.02925031	0.9707497	1e-06	0.0292503	1e-06	1e-06	0.97075	1e-06	0.0292503	0.97075
65350	-1338.952	-1338.121	-0.8301908	0.02025906	2.93019	2.93019	0.03854657	0.9614534	1e-06	0.0385466	1e-06	1e-06	0.961453	1e-06	0.0385466	0.961453
65400	-1104.11	-1104.952	0.841326	0.01979693	1.26329	1.26329	0.03225725	0.9677427	1e-06	0.0322573	1e-06	1e-06	0.967743	1e-06	0.0322573	0.967743
65450	-1037.527	-1038.33	0.8029249	0.01980917	1.30157	1.30157	0.03274827	0.9672517	1e-06	0.0327483	1e-06	1e-06	0.967252	1e-06	0.0327483	0.967252
65500	-1202.936	-1203.914	0.9787316	0.02049538	1.1189	1.1189	0.03092686	0.9690731	1e-06	0.0309269	1e-06	1e-06	0.969073	1e-06	0.0309269	0.969073
65550	-1219.981	-1221.338	1.357106	0.01759457	0.769533	0.769533	0.03372975	0.9662702	1e-06	0.0337298	1e-06	1e-06	0.96627	1e-06	0.0337298	0.96627
65600	-1342.126	-1342.839	0.713454	0.02027398	1.38639	1.38639	0.02485874	0.9751413	1e-06	0.0248587	1e-06	1e-06	0.975141	1e-06	0.0248587	0.975141
65650	-1270.495	-1271.528	1.032857	0.02558165	1.01391	1.01391	0.02839166	0.9716083	1e-06	0.0283917	1e-06	1e-06	0.971608	1e-06	0.0283917	0.971608
65700	-1211.226	-1210.675	-0.5504069	0.01904002	2.66259	2.66259	0.03376839	0.9662316	1e-06	0.0337684	1e-06	1e-06	0.966232	1e-06	0.0337684	0.966232
65750	-1333.383	-1333.26	-0.1226598	0.02290106	2.19623	2.19623	0.02919796	0.970802	1e-06	0.029198	1e-06	1e-06	0.970802	1e-06	0.029198	0.970802
65800	-1206.652	-1206.869	0.2170257	0.02114247	1.87413	1.87413	0.03225464	0.9677454	1e-06	0.0322546	1e-06	1e-06	0.967745	1e-06	0.0322546	0.967745
65850	-1302.391	-1301.086	-1.305523	0.02045585	3.40355	3.40355	0.03810107	0.9618989	1e-06	0.0381011	1e-06	1e-06	0.961899	1e-06	0.0381011	0.961899
65900	-1229.886	-1231.421	1.535281	0.01826542	0.58465	0.58465	0.03382608	0.9661739	1e-06	0.0338261	1e-06	1e-06	0.966174	1e-06	0.0338261	0.966174
65950	-1255.604	-1254.164	-1.439705	0.01984574	3.54383	3.54383	0.03612913	0.9638709	1e-06	0.0361291	1e-06	1e-06	0.963871	1e-06	0.0361291	0.963871
66000	-1284.602	-1285.186	0.5845283	0.01975261	1.52053	1.52053	0.0316701	0.9683299	1e-06	0.0316701	1e-06	1e-06	0.96833	1e-06	0.0316701	0.96833
66050	-1262.405	-1262.722	0.3168324	0.02603888	1.72536	1.72536	0.02955366	0.9704463	1e-06	0.0295537	1e-06	1e-06	0.970446	1e-06	0.0295537	0.970446
66100	-1229.286	-1230.728	1.442084	0.02112406	0.64926	0.64926	0.02488431	0.9751157	1e-06	0.0248843	1e-06	1e-06	0.975116	1e-06	0.0248843	0.975116
66150	-1482.954	-1482.87	-0.08349928	0.03067735	2.07931	2.07931	0.02217228	0.9778277	1e-06	0.0221723	1e-06	1e-06	0.977828	1e-06	0.0221723	0.977828
66200	-1169.438	-1170.423	0.9843985	0.02160951	1.10209	1.10209	0.02474825	0.9752517	1e-06	0.0247483	1e-06	1e-06	0.975252	1e-06	0.0247483	0.975252
66250	-1089.022	-1088.478	-0.5446517	0.01565134	2.69072	2.69072	0.03679333	0.9632067	1e-06	0.0367933	1e-06	1e-06	0.963207	1e-06	0.0367933	0.963207
66300	-1154.26	-1156.192	1.931402	0.02118751	0.159308	0.159308	0.02950319	0.9704968	1e-06	0.0295032	1e-06	1e-06	0.970497	1e-06	0.0295032	0.970497
66350	-1091.59	-1093.564	1.974374	0.02263315	0.101879	0.101879	0.02805234	0.9719477	1e-06	0.0280523	1e-06	1e-06	0.971948	1e-06	0.0280523	0.971948
66400	-1367.005	-1368.965	1.959485	0.02258389	0.117262	0.117262	0.03367094	0.9663291	1e-06	0.0336709	1e-06	1e-06	0.966329	1e-06	0.0336709	0.966329
66450	-1123.23	-1125.173	1.942879	0.02027029	0.157003	0.157003	0.02835587	0.9716441	1e-06	0.0283559	1e-06	1e-06	0.971644	1e-06	0.0283559	0.971644
66500	-1280.275	-1281.618	1.342567	0.01756982	0.784319	0.784319	0.03702048	0.9629795	1e-06	0.0370205	1e-06	1e-06	0.96298	1e-06	0.0370205	0.96298
66550	-1238.039	-1237.263	-0.7759244	0.01943572	2.88415	2.88415	0.03172397	0.968276	1e-06	0.031724	1e-06	1e-06	0.968276	1e-06	0.031724	0.968276
66600	-1103.505	-1104.66	1.1548	0.01994094	0.948376	0.948376	0.03044047	0.9695595	1e-06	0.0304405	1e-06	1e-06	0.96956	1e-06	0.0304405	0.96956
66650	-1064.259	-1064.574	0.3150482	0.01786378	1.8089	1.8089	0.04052094	0.9594791	1e-06	0.0405209	1e-06	1e-06	0.959479	1e-06	0.0405209	0.959479
66700	-1313.732	-1313.801	0.06961008	0.01732522	2.05972	2.05972	0.04406929	0.9559307	1e-06	0.0440693	1e-06	1e-06	0.955931	1e-06	0.0440693	0.955931
66750	-1196.624	-1196.048	-0.5762705	0.01984281	2.68043	2.68043	0.02768413	0.9723159	1e-06	0.0276841	1e-06	1e-06	0.972316	1e-06	0.0276841	0.972316
66800	-1249.399	-1250.526	1.126294	0.02282385	0.948052	0.948052	0.02247263	0.9775274	1e-06	0.0224726	1e-06	1e-06	0.977527	1e-06	0.0224726	0.977527
66850	-1279.627	-1278.019	-1.607983	0.02102316	3.70034	3.70034	0.03256525	0.9674347	1e-06	0.0325653	1e-06	1e-06	0.967435	1e-06	0.0325653	0.967435
66900	-1240.668	-1240.896	0.2282815	0.01968591	1.87744	1.87744	0.03801526	0.9619847	1e-06	0.0380153	1e-06	1e-06	0.961985	1e-06	0.0380153	0.961985
66950	-1230.978	-1229.016	-1.9623	0.0189534	4.07535	4.07535	0.03840174	0.9615983	1e-06	0.0384017	1e-06	1e-06	0.961598	1e-06	0.0384017	0.961598
67000	-1108.767	-1106.735	-2.032075	0.02384959	4.09616	4.09616	0.02545313	0.9745469	1e-06	0.0254531	1e-06	1e-06	0.974547	1e-06	0.0254531	0.974547
67050	-1178.254	-1177.588	-0.6661856	0.01651251	2.80365	2.80365	0.04129679	0.9587032	1e-06	0.0412968	1e-06	1e-06	0.958703	1e-06	0.0412968	0.958703
67100	-1210.421	-1207.201	-3.219945	0.02065942	5.31594	5.31594	0.03140095	0.9685991	1e-06	0.0314009	1e-06	1e-06	0.968599	1e-06	0.0314009	0.968599
67150	-1245.246	-1244.684	-0.5623078	0.01892229	2.67567	2.67567	0.04393175	0.9560683	1e-06	0.0439317	1e-06	1e-06	0.956068	1e-06	0.0439317	0.956068
67200	-1280.087	-1280.909	0.8219209	0.01997066	1.28096	1.28096	0.03395525	0.9660447	1e-06	0.0339553	1e-06	1e-06	0.966045	1e-06	0.0339553	0.966045
67250	-1198.143	-1196.586	-1.556923	0.01862025	3.67331	3.67331	0.03553497	0.964465	1e-06	0.035535	1e-06	1e-06	0.964465	1e-06	0.035535	0.964465
67300	-1209.924	-1210.03	0.1065697	0.01851828	2.01083	2.01083	0.03482956	0.9651704	1e-06	0.0348296	1e-06	1e-06	0.96517	1e-06	0.0348296	0.96517
67350	-1302.069	-1302.325	0.2560882	0.02506121	1.79588	1.79588	0.03816708	0.9618329	1e-06	0.0381671	1e-06	1e-06	0.961833	1e-06	0.0381671	0.961833
67400	-1218.767	-1217.154	-1.612432	0.01950689	3.71995	3.71995	0.03829152	0.9617085	1e-06	0.0382915	1e-06	1e-06	0.961708	1e-06	0.0382915	0.961708
67450	-1287.57	-1286.41	-1.160563	0.02295649	3.23358	3.23358	0.03105311	0.9689469	1e-06	0.0310531	1e-06	1e-06	0.968947	1e-06	0.0310531	0.968947
67500	-1321.409	-1319.142	-2.267074	0.02047856	4.36487	4.36487	0.03594101	0.964059	1e-06	0.035941	1e-06	1e-06	0.964059	1e-06	0.035941	0.964059
67550	-1199.604	-1199.544	-0.06011016	0.01755064	2.18719	2.18719	0.04688793	0.9531121	1e-06	0.0468879	1e-06	1e-06	0.953112	1e-06	0.0468879	0.953112
67600	-1228.549	-1229.375	0.8252217	0.02072414	1.27012	1.27012	0.03087041	0.9691296	1e-06	0.0308704	1e-06	1e-06	0.96913	1e-06	0.0308704	0.96913
67650	-1219.994	-1219.078	-0.9160207	0.0197556	3.02105	3.02105	0.03327804	0.966722	1e-06	0.033278	1e-06	1e-06	0.966722	1e-06	0.033278	0.966722
67700	-1125.888	-1125.683	-0.205266	0.01928207	2.31503	2.31503	0.03353579	0.9664642	1e-06	0.0335358	1e-06	1e-06	0.966464	1e-06	0.0335358	0.966464
67750	-1176.161	-1177.15	0.9893737	0.02183774	1.09483	1.09483	0.03032571	0.9696743	1e-06	0.0303257	1e-06	1e-06	0.969674	1e-06	0.0303257	0.969674
67800	-1159.074	-1157.573	-1.500548	0.01561577	3.64698	3.64698	0.04887987	0.9511201	1e-06	0.0488799	1e-06	1e-06	0.95112	1e-06	0.0488799	0.95112
67850	-1232.572	-1231.445	-1.126936	0.01957969	3.23372	3.23372	0.03565664	0.9643434	1e-06	0.0356566	1e-06	1e-06	0.964343	1e-06	0.0356566	0.964343
67900	-1214.429	-1214.864	0.4349201	0.01890875	1.67858	1.67858	0.04511011	0.9548899	1e-06	0.0451101	1e-06	1e-06	0.95489	1e-06	0.0451101	0.95489
67950	-1051.679	-1052.253	0.5740348	0.01508676	1.57768	1.57768	0.04649284	0.9535072	1e-06	0.0464928	1e-06	1e-06	0.953507	1e-06	0.0464928	0.953507
68000	-1282.811	-1284.095	1.284606	0.02116428	0.806337	0.806337	0.02785428	0.9721457	1e-06	0.0278543	1e-06	1e-06	0.972146	1e-06	0.0278543	0.972146
68050	-1188.108	-1188.558	0.4500133	0.01809759	1.6716	1.6716	0.04152167	0.9584783	1e-06	0.0415217	1e-06	1e-06	0.958478	1e-06	0.0415217	0.958478
68100	-1094.249	-1095.446	1.197752	0.01792027	0.92563	0.92563	0.03870145	0.9612985	1e-06	0.0387015	1e-06	1e-06	0.961299	1e-06	0.0387015	0.961299
68150	-1102.186	-1102.66	0.4737268	0.01710378	1.65782	1.65782	0.03511269	0.9648873	1e-06	0.0351127	1e-06	1e-06	0.964887	1e-06	0.0351127	0.964887
68200	-1086.304	-1085.714	-0.5898197	0.01453464	2.74706	2.74706	0.04632787	0.9536721	1e-06	0.0463279	1e-06	1e-06	0.953672	1e-06	0.0463279	0.953672
68250	-1434.986	-1436.031	1.044741	0.02437778	1.01407	1.01407	0.03176089	0.9682391	1e-06	0.0317609	1e-06	1e-06	0.968239	1e-06	0.0317609	0.968239
68300	-1147.781	-1148.872	1.090942	0.02010314	1.01061	1.01061	0.03492154	0.9650785	1e-06	0.0349215	1e-06	1e-06	0.965078	1e-06	0.0349215	0.965078
68350	-1218.207	-1218.606	0.3997587	0.02077486	1.69508	1.69508	0.03093557	0.9690644	1e-06	0.0309356	1e-06	1e-06	0.969064	1e-06	0.0309356	0.969064
68400	-1186.901	-1185.889	-1.012353	0.01580046	3.15693	3.15693	0.04294534	0.9570547	1e-06	0.0429453	1e-06	1e-06	0.957055	1e-06	0.0429453	0.957055
68450	-1158.883	-1157.938	-0.9448326	0.02101026	3.03732	3.03732	0.03773427	0.9622657	1e-06	0.0377343	1e-06	1e-06	0.962266	1e-06	0.0377343	0.962266
68500	-1511.315	-1512.105	0.7903789	0.02522022	1.26	1.26	0.03734608	0.9626539	1e-06	0.0373461	1e-06	1e-06	0.962654	1e-06	0.0373461	0.962654
68550	-1290.175	-1291.966	1.790885	0.02423666	0.269334	0.269334	0.03137414	0.9686259	1e-06	0.0313741	1e-06	1e-06	0.968626	1e-06	0.0313741	0.968626
68600	-1455.646	-1455.754	0.1079899	0.02585503	1.93604	1.93604	0.03451351	0.9654865	1e-06	0.0345135	1e-06	1e-06	0.965486	1e-06	0.0345135	0.965486
68650	-1184.287	-1184.113	-0.173696	0.02051022	2.27118	2.27118	0.02941849	0.9705815	1e-06	0.0294185	1e-06	1e-06	0.970582	1e-06	0.0294185	0.970582
68700	-1389.234	-1389.704	0.4705479	0.02184107	1.61363	1.61363	0.03406975	0.9659302	1e-06	0.0340698	1e-06	1e-06	0.96593	1e-06	0.0340698	0.96593
68750	-1040.836	-1041.906	1.070213	0.02012266	1.03115	1.03115	0.03494675	0.9650532	1e-06	0.0349468	1e-06	1e-06	0.965053	1e-06	0.0349468	0.965053
68800	-1180.581	-1178.671	-1.910016	0.02122352	4.00037	4.00037	0.03990295	0.960097	1e-06	0.039903	1e-06	1e-06	0.960097	1e-06	0.039903	0.960097
68850	-1320.369	-1320.304	-0.06485169	0.01932656	2.17417	2.17417	0.03789408	0.9621059	1e-06	0.0378941	1e-06	1e-06	0.962106	1e-06	0.0378941	0.962106
68900	-1205.575	-1206.268	0.69349	0.02120596	1.39704	1.39704	0.02391702	0.976083	1e-06	0.023917	1e-06	1e-06	0.976083	1e-06	0.023917	0.976083
68950	-1153.206	-1152.774	-0.432607	0.01733474	2.56184	2.56184	0.03852055	0.9614794	1e-06	0.0385206	1e-06	1e-06	0.961479	1e-06	0.0385206	0.961479
69000	-1241.092	-1241.297	0.2049896	0.02180067	1.87959	1.87959	0.02524901	0.974751	1e-06	0.025249	1e-06	1e-06	0.974751	1e-06	0.025249	0.974751
69050	-1260.893	-1262.864	1.970172	0.02187283	0.113685	0.113685	0.024808	0.975192	1e-06	0.024808	1e-06	1e-06	0.975192	1e-06	0.024808	0.975192
69100	-1214.31	-1213.608	-0.7021422	0.02288066	2.77592	2.77592	0.03271276	0.9672872	1e-06	0.0327128	1e-06	1e-06	0.967287	1e-06	0.0327128	0.967287
69150	-1374.528	-1374.495	-0.03302411	0.02443187	2.09129	2.09129	0.03494428	0.9650557	1e-06	0.0349443	1e-06	1e-06	0.965056	1e-06	0.0349443	0.965056
69200	-1320.776	-1320.136	-0.6400872	0.02044096	2.73826	2.73826	0.03857571	0.9614243	1e-06	0.0385757	1e-06	1e-06	0.961424	1e-06	0.0385757	0.961424
69250	-1078.356	-1079.473	1.116392	0.01753501	1.01084	1.01084	0.03206426	0.9679357	1e-06	0.0320643	1e-06	1e-06	0.967936	1e-06	0.0320643	0.967936
