Iteration	Posterior	Likelihood	Prior	clock_host	phy_scale[1]	phy_scale[2]	switch_rate_0_to_2	switch_rate_2_to_0	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]
3150	-1222.849	-1223.257	0.4072572	0.02374407	1.65789	1.65789	0.01305579	0.9869442	1e-06	0.0130558	1e-06	1e-06	0.986944	1e-06	0.0130558	0.986944
3200	-1378.263	-1379.149	0.8858514	0.02084532	1.20828	1.20828	0.03085444	0.9691456	1e-06	0.0308544	1e-06	1e-06	0.969146	1e-06	0.0308544	0.969146
3250	-1281.952	-1282.768	0.8161837	0.01969987	1.2894	1.2894	0.02725007	0.9727499	1e-06	0.0272501	1e-06	1e-06	0.97275	1e-06	0.0272501	0.97275
3300	-1318.801	-1319.662	0.8609057	0.02516008	1.19008	1.19008	0.01959122	0.9804088	1e-06	0.0195912	1e-06	1e-06	0.980409	1e-06	0.0195912	0.980409
3350	-1389.119	-1389.691	0.5714288	0.02244675	1.50669	1.50669	0.02083978	0.9791602	1e-06	0.0208398	1e-06	1e-06	0.97916	1e-06	0.0208398	0.97916
3400	-1380.697	-1381.078	0.3816765	0.02732281	1.64768	1.64768	0.0140145	0.9859855	1e-06	0.0140145	1e-06	1e-06	0.985985	1e-06	0.0140145	0.985985
3450	-1402.565	-1403.713	1.147971	0.02699041	0.88471	0.88471	0.02319333	0.9768067	1e-06	0.0231933	1e-06	1e-06	0.976807	1e-06	0.0231933	0.976807
3500	-1343.157	-1343.696	0.5383325	0.02170024	1.54725	1.54725	0.01991759	0.9800824	1e-06	0.0199176	1e-06	1e-06	0.980082	1e-06	0.0199176	0.980082
3550	-1446.018	-1446.643	0.6241334	0.02620887	1.41636	1.41636	0.02295955	0.9770404	1e-06	0.0229596	1e-06	1e-06	0.97704	1e-06	0.0229596	0.97704
3600	-1277.793	-1278.391	0.5984645	0.02110163	1.4931	1.4931	0.01684241	0.9831576	1e-06	0.0168424	1e-06	1e-06	0.983158	1e-06	0.0168424	0.983158
3650	-1251.022	-1251.353	0.3307523	0.01972855	1.77455	1.77455	0.02102399	0.978976	1e-06	0.021024	1e-06	1e-06	0.978976	1e-06	0.021024	0.978976
3700	-1391.892	-1392.141	0.248888	0.02434718	1.81023	1.81023	0.01516498	0.984835	1e-06	0.015165	1e-06	1e-06	0.984835	1e-06	0.015165	0.984835
3750	-1293.418	-1293.914	0.4963237	0.02254083	1.58085	1.58085	0.0219049	0.9780951	1e-06	0.0219049	1e-06	1e-06	0.978095	1e-06	0.0219049	0.978095
3800	-1325.491	-1326.182	0.691239	0.02341589	1.37719	1.37719	0.01988112	0.9801189	1e-06	0.0198811	1e-06	1e-06	0.980119	1e-06	0.0198811	0.980119
3850	-1320.132	-1320.806	0.673827	0.02312433	1.39751	1.39751	0.01667622	0.9833238	1e-06	0.0166762	1e-06	1e-06	0.983324	1e-06	0.0166762	0.983324
3900	-1329.759	-1330.063	0.3043404	0.02254763	1.77277	1.77277	0.01979363	0.9802064	1e-06	0.0197936	1e-06	1e-06	0.980206	1e-06	0.0197936	0.980206
3950	-1192.738	-1193.147	0.4089234	0.02365357	1.65713	1.65713	0.01980792	0.9801921	1e-06	0.0198079	1e-06	1e-06	0.980192	1e-06	0.0198079	0.980192
4000	-1281.859	-1282.368	0.5088709	0.020482	1.58889	1.58889	0.02250084	0.9774992	1e-06	0.0225008	1e-06	1e-06	0.977499	1e-06	0.0225008	0.977499
4050	-1433.22	-1433.306	0.08621519	0.02540026	1.96237	1.96237	0.01493532	0.9850647	1e-06	0.0149353	1e-06	1e-06	0.985065	1e-06	0.0149353	0.985065
4100	-1254.439	-1255.003	0.5635901	0.02467389	1.49226	1.49226	0.0198433	0.9801567	1e-06	0.0198433	1e-06	1e-06	0.980157	1e-06	0.0198433	0.980157
4150	-1305.432	-1306.134	0.7021498	0.02119406	1.38849	1.38849	0.02323358	0.9767664	1e-06	0.0232336	1e-06	1e-06	0.976766	1e-06	0.0232336	0.976766
4200	-1224.937	-1225.308	0.3707882	0.02154385	1.71636	1.71636	0.02154018	0.9784598	1e-06	0.0215402	1e-06	1e-06	0.97846	1e-06	0.0215402	0.97846
4250	-1379.283	-1379.836	0.5529968	0.02529046	1.49668	1.49668	0.01937339	0.9806266	1e-06	0.0193734	1e-06	1e-06	0.980627	1e-06	0.0193734	0.980627
4300	-1239.88	-1239.969	0.08920963	0.02240009	1.98937	1.98937	0.01732634	0.9826737	1e-06	0.0173263	1e-06	1e-06	0.982674	1e-06	0.0173263	0.982674
4350	-1379.506	-1380.226	0.7195051	0.02370774	1.346	1.346	0.02231826	0.9776817	1e-06	0.0223183	1e-06	1e-06	0.977682	1e-06	0.0223183	0.977682
4400	-1391.211	-1391.416	0.2052634	0.0271021	1.8263	1.8263	0.01863007	0.9813699	1e-06	0.0186301	1e-06	1e-06	0.98137	1e-06	0.0186301	0.98137
4450	-1357.578	-1357.767	0.1890839	0.02062216	1.90728	1.90728	0.01904322	0.9809568	1e-06	0.0190432	1e-06	1e-06	0.980957	1e-06	0.0190432	0.980957
4500	-1183.52	-1183.762	0.2418402	0.02205999	1.84015	1.84015	0.0176215	0.9823785	1e-06	0.0176215	1e-06	1e-06	0.982378	1e-06	0.0176215	0.982378
4550	-1498.81	-1499.246	0.436348	0.02470846	1.61915	1.61915	0.02385986	0.9761401	1e-06	0.0238599	1e-06	1e-06	0.97614	1e-06	0.0238599	0.97614
4600	-1220.441	-1221.145	0.7037891	0.02585601	1.34024	1.34024	0.01736741	0.9826326	1e-06	0.0173674	1e-06	1e-06	0.982633	1e-06	0.0173674	0.982633
4650	-1202.35	-1202.405	0.05501453	0.02400586	2.00751	2.00751	0.01344702	0.986553	1e-06	0.013447	1e-06	1e-06	0.986553	1e-06	0.013447	0.986553
4700	-1449.864	-1450.279	0.4154112	0.02347236	1.65245	1.65245	0.02701248	0.9729875	1e-06	0.0270125	1e-06	1e-06	0.972988	1e-06	0.0270125	0.972988
4750	-1421.791	-1422.335	0.5439783	0.02278892	1.53072	1.53072	0.02229803	0.977702	1e-06	0.022298	1e-06	1e-06	0.977702	1e-06	0.022298	0.977702
4800	-1187.327	-1187.684	0.3569342	0.01995912	1.74606	1.74606	0.01892629	0.9810737	1e-06	0.0189263	1e-06	1e-06	0.981074	1e-06	0.0189263	0.981074
4850	-1375.614	-1375.966	0.3521505	0.02930624	1.65737	1.65737	0.01921565	0.9807844	1e-06	0.0192156	1e-06	1e-06	0.980784	1e-06	0.0192156	0.980784
4900	-1265.386	-1266.041	0.6559673	0.01933068	1.45331	1.45331	0.02822711	0.9717729	1e-06	0.0282271	1e-06	1e-06	0.971773	1e-06	0.0282271	0.971773
4950	-1378.179	-1378.547	0.3680238	0.02178974	1.71666	1.71666	0.02507753	0.9749225	1e-06	0.0250775	1e-06	1e-06	0.974922	1e-06	0.0250775	0.974922
5000	-1218.335	-1218.548	0.2124502	0.02319665	1.85817	1.85817	0.01773809	0.9822619	1e-06	0.0177381	1e-06	1e-06	0.982262	1e-06	0.0177381	0.982262
5050	-1222.211	-1223.134	0.9224059	0.01996801	1.1805	1.1805	0.02739881	0.9726012	1e-06	0.0273988	1e-06	1e-06	0.972601	1e-06	0.0273988	0.972601
5100	-1260.579	-1261.071	0.4913675	0.02365081	1.57471	1.57471	0.01758037	0.9824196	1e-06	0.0175804	1e-06	1e-06	0.98242	1e-06	0.0175804	0.98242
5150	-1417.675	-1417.911	0.2355731	0.0209145	1.85787	1.85787	0.02622249	0.9737775	1e-06	0.0262225	1e-06	1e-06	0.973778	1e-06	0.0262225	0.973778
5200	-1297.113	-1297.641	0.5274753	0.02053188	1.56979	1.56979	0.02579246	0.9742075	1e-06	0.0257925	1e-06	1e-06	0.974208	1e-06	0.0257925	0.974208
5250	-1137.35	-1137.342	-0.007737707	0.01598635	2.15046	2.15046	0.01772441	0.9822756	1e-06	0.0177244	1e-06	1e-06	0.982276	1e-06	0.0177244	0.982276
5300	-1221.393	-1221.697	0.3037758	0.02272857	1.77152	1.77152	0.01936945	0.9806305	1e-06	0.0193695	1e-06	1e-06	0.980631	1e-06	0.0193695	0.980631
5350	-1323.218	-1323.186	-0.03180363	0.02415874	2.0928	2.0928	0.01920244	0.9807976	1e-06	0.0192024	1e-06	1e-06	0.980798	1e-06	0.0192024	0.980798
5400	-1286.096	-1286.706	0.6099056	0.02380065	1.45467	1.45467	0.02149562	0.9785044	1e-06	0.0214956	1e-06	1e-06	0.978504	1e-06	0.0214956	0.978504
5450	-1173.533	-1173.991	0.4585123	0.02145125	1.62956	1.62956	0.02083527	0.9791647	1e-06	0.0208353	1e-06	1e-06	0.979165	1e-06	0.0208353	0.979165
5500	-1262.846	-1263.616	0.770871	0.02123778	1.31934	1.31934	0.02795542	0.9720446	1e-06	0.0279554	1e-06	1e-06	0.972045	1e-06	0.0279554	0.972045
5550	-1207.035	-1207.242	0.2062829	0.01882622	1.90804	1.90804	0.02018467	0.9798153	1e-06	0.0201847	1e-06	1e-06	0.979815	1e-06	0.0201847	0.979815
5600	-1326.058	-1326.563	0.5044288	0.02137651	1.58439	1.58439	0.02421248	0.9757875	1e-06	0.0242125	1e-06	1e-06	0.975788	1e-06	0.0242125	0.975788
5650	-1349.794	-1349.989	0.1944189	0.01989069	1.90926	1.90926	0.02406896	0.975931	1e-06	0.024069	1e-06	1e-06	0.975931	1e-06	0.024069	0.975931
5700	-1384.202	-1384.729	0.5272127	0.02497425	1.52563	1.52563	0.02026527	0.9797347	1e-06	0.0202653	1e-06	1e-06	0.979735	1e-06	0.0202653	0.979735
5750	-1351.085	-1351.646	0.5603528	0.02280408	1.51419	1.51419	0.02461635	0.9753837	1e-06	0.0246163	1e-06	1e-06	0.975384	1e-06	0.0246163	0.975384
5800	-1422.59	-1423.07	0.4793098	0.02219425	1.60133	1.60133	0.02586119	0.9741388	1e-06	0.0258612	1e-06	1e-06	0.974139	1e-06	0.0258612	0.974139
5850	-1320.981	-1321.814	0.8334125	0.02271279	1.24204	1.24204	0.0266794	0.9733206	1e-06	0.0266794	1e-06	1e-06	0.973321	1e-06	0.0266794	0.973321
5900	-1417.185	-1417.241	0.0556617	0.02117019	2.03522	2.03522	0.02156132	0.9784387	1e-06	0.0215613	1e-06	1e-06	0.978439	1e-06	0.0215613	0.978439
5950	-1468.576	-1468.678	0.1020034	0.02428121	1.95777	1.95777	0.02048687	0.9795131	1e-06	0.0204869	1e-06	1e-06	0.979513	1e-06	0.0204869	0.979513
6000	-1437.416	-1438.019	0.6036935	0.02477617	1.45113	1.45113	0.02523153	0.9747685	1e-06	0.0252315	1e-06	1e-06	0.974768	1e-06	0.0252315	0.974768
6050	-1411.075	-1411.666	0.5909582	0.02364693	1.47516	1.47516	0.02128414	0.9787159	1e-06	0.0212841	1e-06	1e-06	0.978716	1e-06	0.0212841	0.978716
6100	-1307.003	-1307.328	0.324985	0.02088467	1.76875	1.76875	0.01686051	0.9831395	1e-06	0.0168605	1e-06	1e-06	0.983139	1e-06	0.0168605	0.983139
6150	-1425.527	-1425.933	0.4063234	0.02435557	1.65271	1.65271	0.01963755	0.9803624	1e-06	0.0196376	1e-06	1e-06	0.980362	1e-06	0.0196376	0.980362
6200	-1367.884	-1368.529	0.6453199	0.02496543	1.40761	1.40761	0.0220124	0.9779876	1e-06	0.0220124	1e-06	1e-06	0.977988	1e-06	0.0220124	0.977988
6250	-1266.652	-1267.109	0.4571112	0.02172633	1.62821	1.62821	0.01978781	0.9802122	1e-06	0.0197878	1e-06	1e-06	0.980212	1e-06	0.0197878	0.980212
6300	-1339.429	-1339.769	0.3396466	0.0255452	1.70749	1.70749	0.01750083	0.9824992	1e-06	0.0175008	1e-06	1e-06	0.982499	1e-06	0.0175008	0.982499
6350	-1249.226	-1250.216	0.9901492	0.02097966	1.10264	1.10264	0.02369073	0.9763093	1e-06	0.0236907	1e-06	1e-06	0.976309	1e-06	0.0236907	0.976309
6400	-1427.922	-1428.423	0.5010042	0.02302028	1.57138	1.57138	0.02530479	0.9746952	1e-06	0.0253048	1e-06	1e-06	0.974695	1e-06	0.0253048	0.974695
6450	-1274.105	-1274.651	0.546475	0.02067682	1.54934	1.54934	0.0262098	0.9737902	1e-06	0.0262098	1e-06	1e-06	0.97379	1e-06	0.0262098	0.97379
6500	-1343.404	-1343.83	0.425655	0.02105389	1.66639	1.66639	0.02463757	0.9753624	1e-06	0.0246376	1e-06	1e-06	0.975362	1e-06	0.0246376	0.975362
6550	-1438.14	-1438.53	0.3902431	0.02469782	1.66536	1.66536	0.02255926	0.9774407	1e-06	0.0225593	1e-06	1e-06	0.977441	1e-06	0.0225593	0.977441
6600	-1338.959	-1339.767	0.8081543	0.02904095	1.20402	1.20402	0.02263912	0.9773609	1e-06	0.0226391	1e-06	1e-06	0.977361	1e-06	0.0226391	0.977361
6650	-1500.198	-1501.028	0.8298638	0.02158544	1.25687	1.25687	0.03242607	0.9675739	1e-06	0.0324261	1e-06	1e-06	0.967574	1e-06	0.0324261	0.967574
6700	-1442.605	-1443.402	0.7965976	0.02558877	1.2501	1.2501	0.02058681	0.9794132	1e-06	0.0205868	1e-06	1e-06	0.979413	1e-06	0.0205868	0.979413
6750	-1445.411	-1445.5	0.08936214	0.0250902	1.96232	1.96232	0.02266119	0.9773388	1e-06	0.0226612	1e-06	1e-06	0.977339	1e-06	0.0226612	0.977339
6800	-1212.231	-1212.815	0.5840596	0.0239857	1.47867	1.47867	0.01564749	0.9843525	1e-06	0.0156475	1e-06	1e-06	0.984353	1e-06	0.0156475	0.984353
6850	-1413.759	-1414.89	1.131479	0.02462793	0.924827	0.924827	0.02718322	0.9728168	1e-06	0.0271832	1e-06	1e-06	0.972817	1e-06	0.0271832	0.972817
6900	-1164.563	-1165.048	0.4845178	0.01714007	1.64667	1.64667	0.02738241	0.9726176	1e-06	0.0273824	1e-06	1e-06	0.972618	1e-06	0.0273824	0.972618
6950	-1354.349	-1355.244	0.8945722	0.02010052	1.20701	1.20701	0.02875638	0.9712436	1e-06	0.0287564	1e-06	1e-06	0.971244	1e-06	0.0287564	0.971244
7000	-1260.447	-1261.097	0.6500123	0.02196574	1.43292	1.43292	0.02425148	0.9757485	1e-06	0.0242515	1e-06	1e-06	0.975749	1e-06	0.0242515	0.975749
7050	-1223.731	-1224.141	0.4095262	0.02319727	1.66109	1.66109	0.02018584	0.9798142	1e-06	0.0201858	1e-06	1e-06	0.979814	1e-06	0.0201858	0.979814
7100	-1321.907	-1322.443	0.5354807	0.02348774	1.53223	1.53223	0.02519866	0.9748013	1e-06	0.0251987	1e-06	1e-06	0.974801	1e-06	0.0251987	0.974801
7150	-1076.361	-1077.019	0.6574271	0.02448452	1.40031	1.40031	0.01983195	0.9801681	1e-06	0.0198319	1e-06	1e-06	0.980168	1e-06	0.0198319	0.980168
7200	-1308.183	-1309.139	0.9565757	0.02418712	1.10414	1.10414	0.02448787	0.9755121	1e-06	0.0244879	1e-06	1e-06	0.975512	1e-06	0.0244879	0.975512
7250	-1124.693	-1125.513	0.8197385	0.01563036	1.32654	1.32654	0.0318007	0.9681993	1e-06	0.0318007	1e-06	1e-06	0.968199	1e-06	0.0318007	0.968199
7300	-1108.097	-1108.364	0.2669209	0.01711344	1.86453	1.86453	0.02491945	0.9750806	1e-06	0.0249194	1e-06	1e-06	0.975081	1e-06	0.0249194	0.975081
7350	-1188.41	-1189.019	0.6089227	0.01872998	1.50636	1.50636	0.02511133	0.9748887	1e-06	0.0251113	1e-06	1e-06	0.974889	1e-06	0.0251113	0.974889
7400	-1039.921	-1040.546	0.6251278	0.02143662	1.46309	1.46309	0.02419486	0.9758051	1e-06	0.0241949	1e-06	1e-06	0.975805	1e-06	0.0241949	0.975805
